icon,lat,lon,offentlig_avtale,tooltip
chart-area,60.369166955720075,5.116684591676377,,Legevaktsentral: LVS Sotra Legevaktnavn: Sotra legevaktMerknad: samlokalisert med LV
chart-area,59.85473136664267,5.74900870844091,,Legevaktsentral: LVS Kvinnherad Legevaktnavn: Kvinnherad legevaktMerknad: samlokalisert med LV
chart-area,59.79019723263476,5.517942328251498,,Legevaktsentral: LVS SunnhordlandLegevaktnavn: Sunnhordland interkommunale legevakt IKSMerknad: samlokalisert med LV
chart-area,60.37155083735882,6.154499315363693,,Legevaktsentral: LVS Kvam Legevaktnavn: Kvam legevaktMerknad: adresse gjelder kun dag og kveld/Voss LVS på natt
chart-area,60.061708546986104,6.5459462771392,,Legevaktsentral: LVS UllensvangLegevaktnavn: Ullensvang legevaktMerknad: samlokalisert med LV
chart-area,60.630926200280946,6.422913019527752,,Legevaktsentral: LVS Voss Legevaktnavn: Voss interkommunale legevaktMerknad: samlokalisert med LV
chart-area,61.10159974570619,7.5202967207573215,,Legevaktsentral: LVS Sogn Legevaktnavn: Sogn LMS legevaktMerknad: samlokalisert med LV
chart-area,60.628360901692915,8.570830093152397,,Legevaktsentral: LVS HallingdalLegevaktnavn: Øvre Hallingdal legevakt/Hallingdal nattlevevaktMerknad: samlokalisert med LV
chart-area,59.40587989600289,5.300015903457492,,Legevaktsentral: LVS HaugesundLegevaktnavn: Haugesund interkommunale legevaktMerknad: samlokalisert med LV
chart-area,59.02350860701335,6.048906299014455,,Legevaktsentral: LVS Strand Legevaktnavn: Strand legevaktMerknad: samlokalisert med LV
chart-area,58.45273650164232,6.003605369945392,,Legevaktsentral: LVS Hå og DalaneLegevaktnavn: Dalane interkommunale legevakt (Eigersund legevakt)Merknad: samlokalisert med LV
chart-area,58.29427336508006,6.700833503545679,,Legevaktsentral: LVS FlekkefjordLegevaktnavn: Flekkefjord interkommunale legevaktMerknad: samlokalisert med LV
chart-area,58.95713441436324,5.731334230675286,,Legevaktsentral: LVS StavangerLegevaktnavn: Stavanger legevaktMerknad: samlokalisert med LV
chart-area,58.76959902243726,5.626164936363117,,Legevaktsentral: LVS Klepp og TimeLegevaktnavn: Klepp og Time legevaktMerknad: Adresse gjelder kun dag og kveld/Hå LVS på natt
chart-area,58.8536287450701,5.710320685880494,,Legevaktsentral: LVS Sandnes Legevaktnavn: Sandnes legevaktMerknad: samlokalisert med LV
chart-area,58.028688132849794,7.45732878865587,,Legevaktsentral: LVS LindesnesregionenLegevaktnavn: Lindesnes legevaktMerknad: samlokalisert med LV
chart-area,58.16790278715415,7.975553342856188,,Legevaktsentral: LVS Kristiansand Legevaktnavn: Kristiansand interkommunale legevaktMerknad: samlokalisert med LV
chart-area,58.26636558843309,7.968492214018908,,Legevaktsentral: LVS Vennesla og IvelandLegevaktnavn: Vennesla og Iveland legevakt Merknad: samlokalisert med LV
chart-area,62.58082416794114,11.378102338800929,,Legevaktsentral: LVS Røros Legevaktnavn: Røros interkommunale legevaktMerknad: samlokalisert med LV
chart-area,64.46123322510181,12.314219194783224,,Legevaktsentral: LVS NamdalLegevaktnavn: Indre Namdal legevaktMerknad: samlokalisert med LV
chart-area,63.741249533697776,11.279792917374834,,Legevaktsentral: LVS Innherred Legevaktnavn: Innherred Interkommunale legevaktMerknad: samlokalisert med LV
