icon,lat,lon,offentlig_avtale,tooltip
instagram,63.41888852848177,10.391808520710047,,Navn: SannanHF: Helse MidtBefolkning: 107261
instagram,63.422990703890676,10.520437133252438,,Navn: Ranheim 6HF: Helse MidtBefolkning: 54717
instagram,63.346262834571945,10.364448976603388,,Navn: Heimdal 23HF: Helse MidtBefolkning: 56131
instagram,63.588928116501386,9.966767711547101,,Navn: ÅrnsethHF: Helse MidtBefolkning: 6889
instagram,63.68628540778969,9.66955548356036,,Navn: BrekstadHF: Helse MidtBefolkning: 10594
instagram,63.74475735572954,11.295928579093685,,Navn: Levanger sentrumHF: Helse MidtBefolkning: 36355
instagram,64.01419093438767,11.488592477357319,,Navn: NordsileiretHF: Helse MidtBefolkning: 26218
instagram,64.05482126787307,11.166731528433559,,Navn: BratreitHF: Helse MidtBefolkning: 4558
instagram,63.97247298341677,10.225680073658697,,Navn: ÅrnesHF: Helse MidtBefolkning: 4098
instagram,64.30596643761005,10.021292291518126,,Navn: BessakerHF: Helse MidtBefolkning: 1774
instagram,65.61027785447453,12.015107850648642,,Navn: KjulHF: Helse NordBefolkning: 1173
instagram,64.24875516869486,12.39187055766098,,Navn: Snåsa østHF: Helse MidtBefolkning: 2210
instagram,64.47072384652569,12.362385137336672,,Navn: MediåHF: Helse MidtBefolkning: 5792
instagram,64.44582079049506,11.52785085582441,,Navn: SpillumHF: Helse MidtBefolkning: 15711
instagram,64.51044814272865,10.875711070716463,,Navn: Lauvsnes vestreHF: Helse MidtBefolkning: 1397
instagram,65.10872241877237,11.754802186415816,,Navn: Skei/HusbyHF: Helse MidtBefolkning: 616
instagram,64.85867778883134,11.216464926539956,,Navn: ByåsenHF: Helse MidtBefolkning: 9369
instagram,65.07256164721294,12.354862727632177,,Navn: TerråkHF: Helse NordBefolkning: 1373
instagram,65.3700877635641,12.217062247943051,,Navn: Berg/KlakkenHF: Helse NordBefolkning: 2476
instagram,65.44862400520367,12.209477957799708,,Navn: Hestvadet/StrømmenHF: Helse NordBefolkning: 7665
instagram,64.47557715332444,13.607099184627693,,Navn: SandvikHF: Helse MidtBefolkning: 1236
instagram,64.95763984446045,13.125214830844467,,Navn: LonetHF: Helse MidtBefolkning: 1340
instagram,68.73823687975471,14.188393449515045,,Navn: StraumsjøenHF: Helse NordBefolkning: 2579
instagram,66.32696003105721,14.188698725130223,,Navn: SykehusetHF: Helse NordBefolkning: 25662
instagram,65.59816925539921,13.974772754910108,,Navn: Hattfjelldal vestHF: Helse NordBefolkning: 1295
instagram,66.20578639157537,13.035007789702968,,Navn: Nesna nordHF: Helse NordBefolkning: 2087
instagram,66.06865376420484,13.74376661021147,,Navn: KorgenHF: Helse NordBefolkning: 4756
instagram,66.49171689038357,13.089843895109375,,Navn: KonsvikHF: Helse NordBefolkning: 700
instagram,66.02782988885886,12.596825174815873,,Navn: Stamnes/ÅsenHF: Helse NordBefolkning: 9627
instagram,66.10896311045781,12.614720871924536,,Navn: Bjørn/BerfjordHF: Helse NordBefolkning: 3204
instagram,65.83412727347125,13.227024644932444,,Navn: NyrudHF: Helse NordBefolkning: 12857
